team,date,a/h,opponent,w/l,s,os
wsh,"Wed, Oct 28",@,Orlando,W,88,87
wsh,"Fri, Oct 30",@,Milwaukee,W,118,113
wsh,"Sat, Oct 31",vs,NY Knicks,L,110,117
wsh,"Wed, Nov 4",vs,San Antonio,W,102,99
wsh,"Fri, Nov 6",@,Boston,L,98,118
wsh,"Sat, Nov 7",@,Atlanta,L,99,114
wsh,"Tue, Nov 10",vs,Oklahoma City,L,101,125
wsh,"Sat, Nov 14",vs,Orlando,W,108,99
wsh,"Tue, Nov 17",vs,Milwaukee,W,115,86
wsh,"Sat, Nov 21",@,Detroit,W,97,95
wsh,"Tue, Nov 24",vs,Indiana,L,106,123
wsh,"Wed, Nov 25",@,Charlotte,L,87,101
wsh,"Fri, Nov 27",@,Boston,L,78,111
wsh,"Sat, Nov 28",vs,Toronto,L,82,84
wsh,"Tue, Dec 1",@,Cleveland,W,97,85
wsh,"Wed, Dec 2",vs,Los Angeles,L,104,108
wsh,"Fri, Dec 4",vs,Phoenix,W,109,106
wsh,"Sun, Dec 6",vs,Dallas,L,104,116
wsh,"Mon, Dec 7",@,Miami,W,114,103
wsh,"Wed, Dec 9",vs,Houston,L,103,109
wsh,"Fri, Dec 11",@,New Orleans,L,105,107
wsh,"Sat, Dec 12",@,Dallas,W,114,111
wsh,"Mon, Dec 14",@,Memphis,L,95,112
wsh,"Wed, Dec 16",@,San Antonio,L,95,114
wsh,"Sat, Dec 19",vs,Charlotte,W,109,101
wsh,"Mon, Dec 21",vs,Sacramento,W,113,99
wsh,"Wed, Dec 23",vs,Memphis,W,100,91
wsh,"Sat, Dec 26",@,Brooklyn,W,111,96
wsh,"Mon, Dec 28",vs,Los Angeles,L,91,108
wsh,"Wed, Dec 30",@,Toronto,L,91,94
wsh,"Fri, Jan 1",vs,Orlando,W,103,91
wsh,"Sun, Jan 3",vs,Miami,L,75,97
wsh,"Wed, Jan 6",vs,Cleveland,L,115,121
wsh,"Fri, Jan 8",vs,Toronto,L,88,97
wsh,"Sat, Jan 9",@,Orlando,W,105,99
wsh,"Mon, Jan 11",@,Chicago,W,114,100
wsh,"Wed, Jan 13",vs,Milwaukee,W,106,101
wsh,"Fri, Jan 15",@,Indiana,W,118,104
wsh,"Sat, Jan 16",vs,Boston,L,117,119
wsh,"Mon, Jan 18",vs,Portland,L,98,108
wsh,"Wed, Jan 20",vs,Miami,W,106,87
wsh,"Sat, Jan 23",vs,Utah,W,106,87
wsh,"Mon, Jan 25",vs,Boston,L,91,116
wsh,"Tue, Jan 26",@,Toronto,L,89,106
wsh,"Thu, Jan 28",vs,Denver,L,113,117
wsh,"Sat, Jan 30",@,Houston,W,123,122
wsh,"Mon, Feb 1",@,Oklahoma City,L,98,114
wsh,"Wed, Feb 3",vs,Golden State,L,121,134
wsh,"Fri, Feb 5",vs,Philadelphia,W,106,94
wsh,"Sat, Feb 6",@,Charlotte,L,104,108
wsh,"Tue, Feb 9",@,NY Knicks,W,111,108
wsh,"Thu, Feb 11",@,Milwaukee,L,92,99
wsh,"Thu, Feb 18",vs,Utah,W,103,89
wsh,"Fri, Feb 19",vs,Detroit,W,98,86
wsh,"Sat, Feb 20",@,Miami,L,94,114
wsh,"Tue, Feb 23",vs,New Orleans,W,109,89
wsh,"Wed, Feb 24",@,Chicago,L,104,109
wsh,"Fri, Feb 26",@,Philadelphia,W,103,94
wsh,"Sun, Feb 28",vs,Cleveland,W,113,99
wsh,"Mon, Feb 29",,,,,
wsh,"Wed, Mar 2",@,Minnesota,,,
wsh,"Fri, Mar 4",@,Cleveland,,,
wsh,"Sat, Mar 5",vs,Indiana,,,
wsh,"Tue, Mar 8",@,Portland,,,
wsh,"Fri, Mar 11",@,Utah,,,
wsh,"Sat, Mar 12",@,Denver,,,
wsh,"Mon, Mar 14",vs,Detroit,,,
wsh,"Wed, Mar 16",vs,Chicago,,,
wsh,"Thu, Mar 17",@,Philadelphia,,,
wsh,"Sat, Mar 19",vs,NY Knicks,,,
wsh,"Mon, Mar 21",@,Atlanta,,,
wsh,"Wed, Mar 23",vs,Atlanta,,,
wsh,"Fri, Mar 25",vs,Minnesota,,,
wsh,"Sun, Mar 27",@,Los Angeles,,,
wsh,"Tue, Mar 29",@,Golden State,,,
wsh,"Wed, Mar 30",@,Sacramento,,,
wsh,"Fri, Apr 1",@,Phoenix,,,
wsh,"Sun, Apr 3",@,Los Angeles,,,
wsh,"Wed, Apr 6",vs,Brooklyn,,,
wsh,"Fri, Apr 8",@,Detroit,,,
wsh,"Sun, Apr 10",vs,Charlotte,,,
wsh,"Mon, Apr 11",@,Brooklyn,,,
wsh,"Wed, Apr 13",vs,Atlanta,,,
